Row/Case,Status,Description,HEATER2_output_T_SP,air2_SP_m3,air2_SP,acidgas_Fm,AIRFLOW,acidgas_Fv,H2S,SO2OUT,H2SOUT,B35_H2S,B35_SO2,acidgas_T,acidgas_P,Total_S,acidgas_CO2,acidgas_H2O,acidgas_H2S
134,OK,,180.0,117.10851,6.79229358,138.333333,123.6,2454.024002,54.1060941,0.021103512,2.76724967,0.017185157,0.000272025,83.6,1.6722,0.017457182,0.285675,0.323196,0.391128
135,OK,,180.0,117.10851,6.79229358,139.444444,123.6,2473.735036,54.5406812,0.0151952,3.1837345,0.01969672,0.000194826,83.6,1.6722,0.019891546,0.285675,0.323196,0.391128
136,OK,,180.0,117.10851,6.79229358,140.555556,123.6,2493.446088,54.9752683,0.010889666,3.61360438,0.022270277,0.000138876,83.6,1.6722,0.022409153,0.285675,0.323196,0.391128
137,OK,,180.0,117.10851,6.79229358,141.666667,123.6,2513.157123,55.4098554,0.008010117,4.04487579,0.024831843,0.000101605,83.6,1.6722,0.024933449,0.285675,0.323196,0.391128
138,OK,,180.0,117.10851,6.79229358,142.777778,123.6,2532.868157,55.8444425,0.00602648,4.50882769,0.02757006,7.6e-05,83.6,1.6722,0.02764609,0.285675,0.323196,0.391128
139,OK,,180.0,117.10851,6.79229358,143.888889,123.6,2552.579191,56.2790296,0.004606569,4.92638996,0.03000719,5.78e-05,83.6,1.6722,0.030064996,0.285675,0.323196,0.391128
140,OK,,180.0,117.10851,6.79229358,145.0,123.6,2572.290225,56.7136167,0.003577536,5.37404904,0.032604305,4.47e-05,83.6,1.6722,0.032648957,0.285675,0.323196,0.391128
141,OK,,180.0,122.2176526,7.08862385,135.0,123.6,2394.890899,52.8023328,0.118565394,1.53237764,0.009606724,0.001549394,83.6,1.6722,0.011156119,0.285675,0.323196,0.391128
142,OK,,180.0,122.2176526,7.08862385,136.111111,123.6,2414.601934,53.2369199,0.066935351,1.86147403,0.011629814,0.000870827,83.6,1.6722,0.012500641,0.285675,0.323196,0.391128
143,OK,,180.0,122.2176526,7.08862385,137.222222,123.6,2434.312968,53.671507,0.0395552,2.22459363,0.013848797,0.000512097,83.6,1.6722,0.014360894,0.285675,0.323196,0.391128
144,OK,,180.0,122.2176526,7.08862385,138.333333,123.6,2454.024002,54.1060941,0.024254099,2.63505686,0.016342844,0.000312387,83.6,1.6722,0.016655231,0.285675,0.323196,0.391128
145,OK,,180.0,122.2176526,7.08862385,139.444444,123.6,2473.735036,54.5406812,0.017138108,3.06566613,0.018940976,0.000219563,83.6,1.6722,0.019160539,0.285675,0.323196,0.391128
146,OK,,180.0,122.2176526,7.08862385,140.555556,123.6,2493.446088,54.9752683,0.012204539,3.48512273,0.021450762,0.000155527,83.6,1.6722,0.021606289,0.285675,0.323196,0.391128
147,OK,,180.0,122.2176526,7.08862385,141.666667,123.6,2513.157123,55.4098554,0.008925382,3.91391182,0.023997334,0.000113132,83.6,1.6722,0.024110466,0.285675,0.323196,0.391128
148,OK,,180.0,122.2176526,7.08862385,142.777778,123.6,2532.868157,55.8444425,0.006123743,4.40243682,0.026883779,7.72e-05,83.6,1.6722,0.026960979,0.285675,0.323196,0.391128
149,OK,,180.0,122.2176526,7.08862385,143.888889,123.6,2552.579191,56.2790296,0.005268291,4.78842174,0.029131109,6.61e-05,83.6,1.6722,0.029197173,0.285675,0.323196,0.391128
150,OK,,180.0,122.2176526,7.08862385,145.0,123.6,2572.290225,56.7136167,0.003974067,5.22684205,0.031673703,4.96e-05,83.6,1.6722,0.03172327,0.285675,0.323196,0.391128
151,OK,,180.0,127.3267953,7.38495413,135.0,123.6,2394.890899,52.8023328,0.131656775,1.48373223,0.009280604,0.001715764,83.6,1.6722,0.010996368,0.285675,0.323196,0.391128
152,OK,,180.0,127.3267953,7.38495413,136.111111,123.6,2414.601934,53.2369199,0.083218561,1.74608362,0.010893693,0.001081519,83.6,1.6722,0.011975212,0.285675,0.323196,0.391128
153,OK,,180.0,127.3267953,7.38495413,137.222222,123.6,2434.312968,53.671507,0.048382499,2.09397789,0.013017849,0.000625766,83.6,1.6722,0.013643615,0.285675,0.323196,0.391128
154,OK,,180.0,127.3267953,7.38495413,138.333333,123.6,2454.024002,54.1060941,0.027765026,2.51937767,0.01560425,0.000357312,83.6,1.6722,0.015961562,0.285675,0.323196,0.391128
155,OK,,180.0,127.3267953,7.38495413,139.444444,123.6,2473.735036,54.5406812,0.018707365,2.93498803,0.018110101,0.000239486,83.6,1.6722,0.018349587,0.285675,0.323196,0.391128
156,OK,,180.0,127.3267953,7.38495413,140.555556,123.6,2493.446088,54.9752683,0.013492494,3.37233414,0.02072884,0.000171807,83.6,1.6722,0.020900647,0.285675,0.323196,0.391128
157,OK,,180.0,127.3267953,7.38495413,141.666667,123.6,2513.157123,55.4098554,0.009895262,3.7966469,0.023247841,0.000125331,83.6,1.6722,0.023373172,0.285675,0.323196,0.391128
158,OK,,180.0,127.3267953,7.38495413,142.777778,123.6,2532.868157,55.8444425,0.007312395,4.24070257,0.025865847,9.21e-05,83.6,1.6722,0.025957967,0.285675,0.323196,0.391128
159,OK,,180.0,127.3267953,7.38495413,143.888889,123.6,2552.579191,56.2790296,0.005687157,4.64916228,0.028249144,7.13e-05,83.6,1.6722,0.028320408,0.285675,0.323196,0.391128
160,OK,,180.0,127.3267953,7.38495413,145.0,123.6,2572.290225,56.7136167,0.004339297,5.10667016,0.030906306,5.41e-05,83.6,1.6722,0.030960389,0.285675,0.323196,0.391128
161,OK,,180.0,132.4359379,7.6812844,135.0,123.6,2394.890899,52.8023328,0.170718157,1.36030902,0.008502503,0.002225219,83.6,1.6722,0.010727722,0.285675,0.323196,0.391128
162,OK,,180.0,132.4359379,7.6812844,136.111111,123.6,2414.601934,53.2369199,0.0989508,1.65826018,0.010330612,0.001284583,83.6,1.6722,0.011615194,0.285675,0.323196,0.391128
163,OK,,180.0,132.4359379,7.6812844,137.222222,123.6,2434.312968,53.671507,0.055683767,2.00957215,0.012475417,0.000719577,83.6,1.6722,0.013194994,0.285675,0.323196,0.391128
164,OK,,180.0,132.4359379,7.6812844,138.333333,123.6,2454.024002,54.1060941,0.032454487,2.4042035,0.014870717,0.000417309,83.6,1.6722,0.015288026,0.285675,0.323196,0.391128
165,OK,,180.0,132.4359379,7.6812844,139.444444,123.6,2473.735036,54.5406812,0.021396121,2.81619732,0.01735398,0.000273688,83.6,1.6722,0.017627668,0.285675,0.323196,0.391128
166,OK,,180.0,132.4359379,7.6812844,140.555556,123.6,2493.446088,54.9752683,0.015172282,3.23874307,0.019882269,0.000193051,83.6,1.6722,0.02007532,0.285675,0.323196,0.391128
167,OK,,180.0,132.4359379,7.6812844,141.666667,123.6,2513.157123,55.4098554,0.01111824,3.66547794,0.022416131,0.000140716,83.6,1.6722,0.022556847,0.285675,0.323196,0.391128
168,OK,,180.0,132.4359379,7.6812844,142.777778,123.6,2532.868157,55.8444425,0.008199756,4.10089562,0.024982248,0.000103226,83.6,1.6722,0.025085473,0.285675,0.323196,0.391128
169,OK,,180.0,132.4359379,7.6812844,143.888889,123.6,2552.579191,56.2790296,0.006311575,4.55711739,0.027649474,7.9e-05,83.6,1.6722,0.027728488,0.285675,0.323196,0.391128
170,OK,,180.0,132.4359379,7.6812844,145.0,123.6,2572.290225,56.7136167,0.004768707,4.97691067,0.030083698,5.94e-05,83.6,1.6722,0.030143091,0.285675,0.323196,0.391128
171,OK,,180.0,137.5450807,7.97761468,135.0,123.6,2394.890899,52.8023328,0.197929199,1.29213766,0.008063932,0.0025765,83.6,1.6722,0.010640432,0.285675,0.323196,0.391128
172,OK,,180.0,137.5450807,7.97761468,136.111111,123.6,2414.601934,53.2369199,0.119891898,1.56333924,0.00972511,0.001554622,83.6,1.6722,0.011279732,0.285675,0.323196,0.391128
173,OK,,180.0,137.5450807,7.97761468,137.222222,123.6,2434.312968,53.671507,0.06756758,1.8991504,0.011773535,0.000872287,83.6,1.6722,0.012645822,0.285675,0.323196,0.391128
174,OK,,180.0,137.5450807,7.97761468,138.333333,123.6,2454.024002,54.1060941,0.03894587,2.28563719,0.014118274,0.00050034,83.6,1.6722,0.014618614,0.285675,0.323196,0.391128
175,OK,,180.0,137.5450807,7.97761468,139.444444,123.6,2473.735036,54.5406812,0.024517304,2.6986712,0.016605934,0.000313302,83.6,1.6722,0.016919236,0.285675,0.323196,0.391128
176,OK,,180.0,137.5450807,7.97761468,140.555556,123.6,2493.446088,54.9752683,0.017283794,3.09647905,0.018985249,0.000219753,83.6,1.6722,0.019205002,0.285675,0.323196,0.391128
177,OK,,180.0,137.5450807,7.97761468,141.666667,123.6,2513.157123,55.4098554,0.012277777,3.54844441,0.021671936,0.000155274,83.6,1.6722,0.02182721,0.285675,0.323196,0.391128
178,OK,,180.0,137.5450807,7.97761468,142.777778,123.6,2532.868157,55.8444425,0.008968271,3.99081831,0.024279576,0.000112815,83.6,1.6722,0.024392391,0.285675,0.323196,0.391128
179,OK,,180.0,137.5450807,7.97761468,143.888889,123.6,2552.579191,56.2790296,0.006872438,4.41761812,0.026773121,8.6e-05,83.6,1.6722,0.026859112,0.285675,0.323196,0.391128
180,OK,,180.0,137.5450807,7.97761468,145.0,123.6,2572.290225,56.7136167,0.005230736,4.83809291,0.029209074,6.51e-05,83.6,1.6722,0.029274176,0.285675,0.323196,0.391128
181,OK,,180.0,142.6542233,8.27394495,135.0,123.6,2394.890899,52.8023328,0.230993546,1.22134307,0.007610315,0.003002624,83.6,1.6722,0.010612939,0.285675,0.323196,0.391128
182,OK,,180.0,142.6542233,8.27394495,136.111111,123.6,2414.601934,53.2369199,0.141286848,1.48412705,0.009218515,0.001829845,83.6,1.6722,0.01104836,0.285675,0.323196,0.391128
183,OK,,180.0,142.6542233,8.27394495,137.222222,123.6,2434.312968,53.671507,0.080798222,1.80250346,0.011158394,0.001042017,83.6,1.6722,0.012200412,0.285675,0.323196,0.391128
184,OK,,180.0,142.6542233,8.27394495,138.333333,123.6,2454.024002,54.1060941,0.046649311,2.16534923,0.013357207,0.000598768,83.6,1.6722,0.013955974,0.285675,0.323196,0.391128
185,OK,,180.0,142.6542233,8.27394495,139.444444,123.6,2473.735036,54.5406812,0.028400245,2.57903009,0.015850079,0.000362688,83.6,1.6722,0.016212766,0.285675,0.323196,0.391128
186,OK,,180.0,142.6542233,8.27394495,140.555556,123.6,2493.446088,54.9752683,0.018752526,2.99787,0.018355133,0.000238235,83.6,1.6722,0.018593367,0.285675,0.323196,0.391128
187,OK,,180.0,142.6542233,8.27394495,141.666667,123.6,2513.157123,55.4098554,0.013751174,3.42319403,0.020880069,0.000173776,83.6,1.6722,0.021053845,0.285675,0.323196,0.391128
188,OK,,180.0,142.6542233,8.27394495,142.777778,123.6,2532.868157,55.8444425,0.009859085,3.88496874,0.023604043,0.000123926,83.6,1.6722,0.023727969,0.285675,0.323196,0.391128
189,OK,,180.0,142.6542233,8.27394495,143.888889,123.6,2552.579191,56.2790296,0.007568641,4.28529929,0.025938787,9.46e-05,83.6,1.6722,0.026033421,0.285675,0.323196,0.391128
190,OK,,180.0,142.6542233,8.27394495,145.0,123.6,2572.290225,56.7136167,0.005697256,4.7414994,0.02858759,7.09e-05,83.6,1.6722,0.028658445,0.285675,0.323196,0.391128
191,OK,,180.0,147.763366,8.57027523,135.0,123.6,2394.890899,52.8023328,0.26572035,1.15775374,0.007202798,0.003449029,83.6,1.6722,0.010651827,0.285675,0.323196,0.391128
192,OK,,180.0,147.763366,8.57027523,136.111111,123.6,2414.601934,53.2369199,0.162684922,1.41731094,0.008789582,0.002104193,83.6,1.6722,0.010893774,0.285675,0.323196,0.391128
193,OK,,180.0,147.763366,8.57027523,137.222222,123.6,2434.312968,53.671507,0.097069816,1.70728665,0.010553803,0.001250523,83.6,1.6722,0.011804326,0.285675,0.323196,0.391128
194,OK,,180.0,147.763366,8.57027523,138.333333,123.6,2454.024002,54.1060941,0.055144146,2.06168988,0.012700093,0.000707153,83.6,1.6722,0.013407246,0.285675,0.323196,0.391128
195,OK,,180.0,147.763366,8.57027523,139.444444,123.6,2473.735036,54.5406812,0.032871788,2.4588022,0.0150911,0.000419447,83.6,1.6722,0.015510547,0.285675,0.323196,0.391128
196,OK,,180.0,147.763366,8.57027523,140.555556,123.6,2493.446088,54.9752683,0.020306197,2.90306032,0.017743737,0.000257555,83.6,1.6722,0.018001292,0.285675,0.323196,0.391128
197,OK,,180.0,147.763366,8.57027523,141.666667,123.6,2513.157123,55.4098554,0.014856889,3.3043108,0.02012848,0.000187607,83.6,1.6722,0.020316086,0.285675,0.323196,0.391128
198,OK,,180.0,147.763366,8.57027523,142.777778,123.6,2532.868157,55.8444425,0.01119768,3.73185933,0.022646622,0.000140652,83.6,1.6722,0.022787274,0.285675,0.323196,0.391128
199,OK,,180.0,147.763366,8.57027523,143.888889,123.6,2552.579191,56.2790296,0.008388118,4.15837832,0.025138814,0.000104805,83.6,1.6722,0.025243619,0.285675,0.323196,0.391128
200,OK,,180.0,147.763366,8.57027523,145.0,123.6,2572.290225,56.7136167,0.006508325,4.58886494,0.027634847,8.09e-05,83.6,1.6722,0.027715735,0.285675,0.323196,0.391128
201,OK,,180.0,152.8725086,8.8666055,135.0,123.6,2394.890899,52.8023328,0.296764205,1.10834111,0.006884363,0.00384655,83.6,1.6722,0.010730912,0.285675,0.323196,0.391128
202,OK,,180.0,152.8725086,8.8666055,136.111111,123.6,2414.601934,53.2369199,0.192905815,1.33677645,0.008278104,0.002492003,83.6,1.6722,0.010770107,0.285675,0.323196,0.391128
203,OK,,180.0,152.8725086,8.8666055,137.222222,123.6,2434.312968,53.671507,0.116026218,1.61732049,0.009983117,0.001493036,83.6,1.6722,0.011476153,0.285675,0.323196,0.391128
204,OK,,180.0,152.8725086,8.8666055,138.333333,123.6,2454.024002,54.1060941,0.061321262,1.99963343,0.012293233,0.000784714,83.6,1.6722,0.013077947,0.285675,0.323196,0.391128
205,OK,,180.0,152.8725086,8.8666055,139.444444,123.6,2473.735036,54.5406812,0.039143361,2.33271104,0.014298295,0.000499044,83.6,1.6722,0.014797339,0.285675,0.323196,0.391128
206,OK,,180.0,152.8725086,8.8666055,140.555556,123.6,2493.446088,54.9752683,0.024621084,2.74943163,0.016790018,0.000312296,83.6,1.6722,0.017102315,0.285675,0.323196,0.391128
207,OK,,180.0,152.8725086,8.8666055,141.666667,123.6,2513.157123,55.4098554,0.017067576,3.17368181,0.019308001,0.000215357,83.6,1.6722,0.019523358,0.285675,0.323196,0.391128
208,OK,,180.0,152.8725086,8.8666055,142.777778,123.6,2532.868157,55.8444425,0.012395407,3.61403509,0.021903048,0.000155579,83.6,1.6722,0.022058626,0.285675,0.323196,0.391128
209,OK,,180.0,152.8725086,8.8666055,143.888889,123.6,2552.579191,56.2790296,0.009262987,4.03478693,0.024360575,0.00011565,83.6,1.6722,0.024476225,0.285675,0.323196,0.391128
210,OK,,180.0,152.8725086,8.8666055,145.0,123.6,2572.290225,56.7136167,0.006964693,4.47918765,0.026939228,8.65e-05,83.6,1.6722,0.027025723,0.285675,0.323196,0.391128
211,OK,,180.0,157.9816514,9.16293578,135.0,123.6,2394.890899,52.8023328,0.33318309,1.05671023,0.006553178,0.00431216,83.6,1.6722,0.010865337,0.285675,0.323196,0.391128
212,OK,,180.0,157.9816514,9.16293578,136.111111,123.6,2414.601934,53.2369199,0.222796386,1.26959915,0.007850018,0.002874248,83.6,1.6722,0.010724266,0.285675,0.323196,0.391128
213,OK,,180.0,157.9816514,9.16293578,137.222222,123.6,2434.312968,53.671507,0.137584449,1.53323745,0.009450183,0.001768363,83.6,1.6722,0.011218546,0.285675,0.323196,0.391128
214,OK,,180.0,157.9816514,9.16293578,138.333333,123.6,2454.024002,54.1060941,0.079193409,1.8554798,0.011397873,0.001013549,83.6,1.6722,0.012411422,0.285675,0.323196,0.391128
215,OK,,180.0,157.9816514,9.16293578,139.444444,123.6,2473.735036,54.5406812,0.046684888,2.21402387,0.013552367,0.000594634,83.6,1.6722,0.014147001,0.285675,0.323196,0.391128
216,OK,,180.0,157.9816514,9.16293578,140.555556,123.6,2493.446088,54.9752683,0.028609665,2.62715557,0.016022233,0.000362595,83.6,1.6722,0.016384828,0.285675,0.323196,0.391128
217,OK,,180.0,157.9816514,9.16293578,141.666667,123.6,2513.157123,55.4098554,0.018563527,3.04322601,0.018490686,0.000234058,83.6,1.6722,0.018724744,0.285675,0.323196,0.391128
218,OK,,180.0,157.9816514,9.16293578,142.777778,123.6,2532.868157,55.8444425,0.014053116,3.47282685,0.021020906,0.000176248,83.6,1.6722,0.021197154,0.285675,0.323196,0.391128
219,OK,,180.0,157.9816514,9.16293578,143.888889,123.6,2552.579191,56.2790296,0.010273801,3.91397855,0.023600933,0.000128176,83.6,1.6722,0.023729109,0.285675,0.323196,0.391128
220,OK,,180.0,157.9816514,9.16293578,145.0,123.6,2572.290225,56.7136167,0.00755823,4.37603517,0.026281489,9.38e-05,83.6,1.6722,0.026375263,0.285675,0.323196,0.391128
221,OK,,180.0,163.0907941,9.45926606,135.0,123.6,2394.890899,52.8023328,0.371970303,1.00798574,0.006240947,0.004806738,83.6,1.6722,0.011047686,0.285675,0.323196,0.391128
222,OK,,180.0,163.0907941,9.45926606,136.111111,123.6,2414.601934,53.2369199,0.256700108,1.20398264,0.007432773,0.003306903,83.6,1.6722,0.010739676,0.285675,0.323196,0.391128
223,OK,,180.0,163.0907941,9.45926606,137.222222,123.6,2434.312968,53.671507,0.159359822,1.462103,0.008998165,0.002045777,83.6,1.6722,0.011043941,0.285675,0.323196,0.391128
224,OK,,180.0,163.0907941,9.45926606,138.333333,123.6,2454.024002,54.1060941,0.093830582,1.76544231,0.0108292,0.001199621,83.6,1.6722,0.012028821,0.285675,0.323196,0.391128
225,OK,,180.0,163.0907941,9.45926606,139.444444,123.6,2473.735036,54.5406812,0.053910185,2.1226078,0.012974673,0.000686077,83.6,1.6722,0.01366075,0.285675,0.323196,0.391128
226,OK,,180.0,163.0907941,9.45926606,140.555556,123.6,2493.446088,54.9752683,0.033207486,2.51169579,0.015297614,0.000420517,83.6,1.6722,0.015718131,0.285675,0.323196,0.391128
227,OK,,180.0,163.0907941,9.45926606,141.666667,123.6,2513.157123,55.4098554,0.021951087,2.92995723,0.017778804,0.000276547,83.6,1.6722,0.018055351,0.285675,0.323196,0.391128
228,OK,,180.0,163.0907941,9.45926606,142.777778,123.6,2532.868157,55.8444425,0.014920422,3.36220776,0.020324741,0.000186992,83.6,1.6722,0.020511733,0.285675,0.323196,0.391128
229,OK,,180.0,163.0907941,9.45926606,143.888889,123.6,2552.579191,56.2790296,0.011477414,3.78682659,0.02280532,0.000143087,83.6,1.6722,0.022948406,0.285675,0.323196,0.391128
230,OK,,180.0,163.0907941,9.45926606,145.0,123.6,2572.290225,56.7136167,0.008529241,4.22413793,0.025341772,0.000105773,83.6,1.6722,0.025447545,0.285675,0.323196,0.391128
231,OK,,180.0,168.1999367,9.75559633,135.0,123.6,2394.890899,52.8023328,0.41138039,0.963877409,0.005958178,0.005307762,83.6,1.6722,0.01126594,0.285675,0.323196,0.391128
232,OK,,180.0,168.1999367,9.75559633,136.111111,123.6,2414.601934,53.2369199,0.290003649,1.14808637,0.007076562,0.003730611,83.6,1.6722,0.010807173,0.285675,0.323196,0.391128
233,OK,,180.0,168.1999367,9.75559633,137.222222,123.6,2434.312968,53.671507,0.192251232,1.37155046,0.008428539,0.002464669,83.6,1.6722,0.010893208,0.285675,0.323196,0.391128
234,OK,,180.0,168.1999367,9.75559633,138.333333,123.6,2454.024002,54.1060941,0.113032232,1.66922637,0.010224411,0.001443499,83.6,1.6722,0.011667909,0.285675,0.323196,0.391128
235,OK,,180.0,168.1999367,9.75559633,139.444444,123.6,2473.735036,54.5406812,0.062864252,2.03043488,0.012393727,0.000799278,83.6,1.6722,0.013193006,0.285675,0.323196,0.391128
236,OK,,180.0,168.1999367,9.75559633,140.555556,123.6,2493.446088,54.9752683,0.038929614,2.39051711,0.014540334,0.000492564,83.6,1.6722,0.015032898,0.285675,0.323196,0.391128
237,OK,,180.0,168.1999367,9.75559633,141.666667,123.6,2513.157123,55.4098554,0.024735934,2.80165374,0.016977942,0.000311374,83.6,1.6722,0.017289316,0.285675,0.323196,0.391128
238,OK,,180.0,168.1999367,9.75559633,142.777778,123.6,2532.868157,55.8444425,0.017262911,3.23023798,0.019502283,0.000216187,83.6,1.6722,0.019718469,0.285675,0.323196,0.391128
239,OK,,180.0,168.1999367,9.75559633,143.888889,123.6,2552.579191,56.2790296,0.012801712,3.65446121,0.021980651,0.00015948,83.6,1.6722,0.022140131,0.285675,0.323196,0.391128
240,OK,,180.0,168.1999367,9.75559633,145.0,123.6,2572.290225,56.7136167,0.009479079,4.09084643,0.024511788,0.000117468,83.6,1.6722,0.024629255,0.285675,0.323196,0.391128
241,OK,,180.0,173.3090793,10.0519266,135.0,123.6,2394.890899,52.8023328,0.455629478,0.91941608,0.005674088,0.005869055,83.6,1.6722,0.011543144,0.285675,0.323196,0.391128
242,OK,,180.0,173.3090793,10.0519266,136.111111,123.6,2414.601934,53.2369199,0.325679751,1.09529695,0.006740492,0.004183391,83.6,1.6722,0.010923882,0.285675,0.323196,0.391128
243,OK,,180.0,173.3090793,10.0519266,137.222222,123.6,2434.312968,53.671507,0.206419966,1.33912915,0.008213455,0.002641299,83.6,1.6722,0.010854754,0.285675,0.323196,0.391128
244,OK,,180.0,173.3090793,10.0519266,138.333333,123.6,2454.024002,54.1060941,0.135795777,1.57664685,0.009643418,0.00173215,83.6,1.6722,0.011375567,0.285675,0.323196,0.391128
245,OK,,180.0,173.3090793,10.0519266,139.444444,123.6,2473.735036,54.5406812,0.077866356,1.90794847,0.011630444,0.000989022,83.6,1.6722,0.012619466,0.285675,0.323196,0.391128
246,OK,,180.0,173.3090793,10.0519266,140.555556,123.6,2493.446088,54.9752683,0.045924043,2.2731521,0.013808031,0.000580557,83.6,1.6722,0.014388588,0.285675,0.323196,0.391128
247,OK,,180.0,173.3090793,10.0519266,141.666667,123.6,2513.157123,55.4098554,0.02851386,2.68696484,0.016261762,0.000358657,83.6,1.6722,0.016620418,0.285675,0.323196,0.391128
248,OK,,180.0,173.3090793,10.0519266,142.777778,123.6,2532.868157,55.8444425,0.018713198,3.09437867,0.018658591,0.000234176,83.6,1.6722,0.018892766,0.285675,0.323196,0.391128
249,OK,,180.0,173.3090793,10.0519266,143.888889,123.6,2552.579191,56.2790296,0.014322844,3.52994878,0.021204728,0.000178297,83.6,1.6722,0.021383025,0.285675,0.323196,0.391128
250,OK,,180.0,173.3090793,10.0519266,145.0,123.6,2572.290225,56.7136167,0.010510439,3.97187016,0.023768497,0.000130153,83.6,1.6722,0.02389865,0.285675,0.323196,0.391128
251,OK,,180.0,178.4182224,10.3482569,135.0,123.6,2394.890899,52.8023328,0.497282884,0.881925794,0.005433785,0.006395346,83.6,1.6722,0.011829131,0.285675,0.323196,0.391128
252,OK,,180.0,178.4182224,10.3482569,136.111111,123.6,2414.601934,53.2369199,0.364210412,1.04477385,0.006419322,0.004671189,83.6,1.6722,0.01109051,0.285675,0.323196,0.391128
253,OK,,180.0,178.4182224,10.3482569,137.222222,123.6,2434.312968,53.671507,0.249835803,1.24784935,0.007644693,0.003194329,83.6,1.6722,0.010839022,0.285675,0.323196,0.391128
254,OK,,180.0,178.4182224,10.3482569,138.333333,123.6,2454.024002,54.1060941,0.157317503,1.50404574,0.009185632,0.002004284,83.6,1.6722,0.011189915,0.285675,0.323196,0.391128
255,OK,,180.0,178.4182224,10.3482569,139.444444,123.6,2473.735036,54.5406812,0.093954168,1.805811,0.010992379,0.001192093,83.6,1.6722,0.012184472,0.285675,0.323196,0.391128
256,OK,,180.0,178.4182224,10.3482569,140.555556,123.6,2493.446088,54.9752683,0.053901519,2.16897933,0.013157153,0.000680787,83.6,1.6722,0.01383794,0.285675,0.323196,0.391128
257,OK,,180.0,178.4182224,10.3482569,141.666667,123.6,2513.157123,55.4098554,0.033476927,2.56240443,0.015487698,0.000420737,83.6,1.6722,0.015908435,0.285675,0.323196,0.391128
258,OK,,180.0,178.4182224,10.3482569,142.777778,123.6,2532.868157,55.8444425,0.021919254,2.98639929,0.017983468,0.000274075,83.6,1.6722,0.018257543,0.285675,0.323196,0.391128
259,OK,,180.0,178.4182224,10.3482569,143.888889,123.6,2552.579191,56.2790296,0.015147979,3.41262889,0.020473373,0.000188428,83.6,1.6722,0.0206618,0.285675,0.323196,0.391128
260,OK,,180.0,178.4182224,10.3482569,145.0,123.6,2572.290225,56.7136167,0.011733607,3.84153279,0.022959821,0.000145193,83.6,1.6722,0.023105014,0.285675,0.323196,0.391128
