Row/Case,Status,Description,HEATER2_output_T_SP,air2_SP_m3,air2_SP,acidgas_Fm,AIRFLOW _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,ACIDGAS _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,H2S _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,SO2OUT _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,H2SOUT _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,B35_H2S,B35_SO2,acidgas_T,acidgas_P,Total_S
183,OK,,142.564103,222.0663848,12.8950769,160,123.6,160,62.5805426,0.000203488,8.77644501,0.049274387,2.33E-06,83.6,1.6722,0.049276719
184,OK,,142.564103,226.171023,13.1333308,121,123.6,121,47.3265353,3.52067082,0.287888279,0.001791712,0.045220451,83.6,1.6722,0.047012163
185,OK,,142.564103,226.171023,13.1333308,140.5,123.6,140.5,54.953539,0.450433284,1.7374608,0.010387036,0.00560801,83.6,1.6722,0.015995047
186,OK,,142.564103,226.171023,13.1333308,160,123.6,160,62.5805426,0.000223978,8.61378812,0.048340899,2.57E-06,83.6,1.6722,0.048343467
187,OK,,142.564103,230.2756595,13.3715846,121,123.6,121,47.3265353,3.56830551,0.284769073,0.001769654,0.045759058,83.6,1.6722,0.047528712
188,OK,,142.564103,230.2756595,13.3715846,140.5,123.6,140.5,54.953539,0.478565857,1.70221305,0.010163807,0.005951855,83.6,1.6722,0.016115662
189,OK,,142.564103,230.2756595,13.3715846,160,123.6,160,62.5805426,0.000238511,8.50271857,0.047676073,2.73E-06,83.6,1.6722,0.047678807
190,OK,,142.564103,234.3802977,13.6098385,121,123.6,121,47.3265353,3.61631718,0.281689637,0.001747905,0.046300507,83.6,1.6722,0.048048411
191,OK,,142.564103,234.3802977,13.6098385,140.5,123.6,140.5,54.953539,0.51001796,1.6645116,0.009926278,0.00633544,83.6,1.6722,0.016261718
192,Errors,,142.564103,234.3802977,13.6098385,160,123.6,160,62.5805426,0.000690736,7.5780414,0.041783584,7.93E-06,83.6,1.6722,0.041791512
193,OK,,142.564103,238.4849341,13.8480923,121,123.6,121,47.3265353,3.66867658,0.278275819,0.001724125,0.046892084,83.6,1.6722,0.048616209
194,OK,,142.564103,238.4849341,13.8480923,140.5,123.6,140.5,54.953539,0.541665141,1.62869963,0.00970052,0.006720493,83.6,1.6722,0.016421013
195,OK,,142.564103,238.4849341,13.8480923,160,123.6,160,62.5805426,0.000263839,8.29512636,0.046429303,3.02E-06,83.6,1.6722,0.046432324
196,OK,,142.564103,242.5895723,14.0863462,121,123.6,121,47.3265353,3.7176094,0.275262261,0.001702911,0.047441065,83.6,1.6722,0.049143976
197,OK,,142.564103,242.5895723,14.0863462,140.5,123.6,140.5,54.953539,0.575464842,1.59219906,0.009471247,0.007131058,83.6,1.6722,0.016602305
198,OK,,142.564103,242.5895723,14.0863462,160,123.6,160,62.5805426,0.000284697,8.19327278,0.045818289,3.26E-06,83.6,1.6722,0.045821547
199,OK,,142.564103,246.6942088,14.3246,121,123.6,121,47.3265353,3.76418948,0.272545252,0.001683592,0.047959652,83.6,1.6722,0.049643244
200,OK,,142.564103,246.6942088,14.3246,140.5,123.6,140.5,54.953539,0.609801566,1.55713437,0.009250967,0.007547083,83.6,1.6722,0.01679805
201,OK,,142.564103,246.6942088,14.3246,160,123.6,160,62.5805426,0.000301467,8.0947099,0.045225734,3.45E-06,83.6,1.6722,0.045229182
202,OK,,142.564103,250.7988453,14.5628538,121,123.6,121,47.3265353,3.8147683,0.269522017,0.001662432,0.048524794,83.6,1.6722,0.050187226
203,OK,,142.564103,250.7988453,14.5628538,140.5,123.6,140.5,54.953539,0.644145018,1.52389847,0.009042102,0.007962259,83.6,1.6722,0.017004361
204,OK,,142.564103,250.7988453,14.5628538,160,123.6,160,62.5805426,0.000321466,7.98365188,0.044566459,3.68E-06,83.6,1.6722,0.044570134
205,OK,,142.564103,254.9034835,14.8011077,121,123.6,121,47.3265353,3.8641707,0.266677411,0.001642437,0.049073977,83.6,1.6722,0.050716413
206,OK,,142.564103,254.9034835,14.8011077,140.5,123.6,140.5,54.953539,0.677793727,1.49311477,0.008848232,0.008367878,83.6,1.6722,0.017216109
207,OK,,142.564103,254.9034835,14.8011077,160,123.6,160,62.5805426,0.000299978,7.88410895,0.043970979,3.43E-06,83.6,1.6722,0.043974407
208,OK,,142.564103,259.0081199,15.0393615,121,123.6,121,47.3265353,3.91442575,0.263829437,0.001622474,0.049631332,83.6,1.6722,0.051253805
209,OK,,142.564103,259.0081199,15.0393615,140.5,123.6,140.5,54.953539,0.713695599,1.46434171,0.008664717,0.008798714,83.6,1.6722,0.01746343
210,OK,,142.564103,259.0081199,15.0393615,160,123.6,160,62.5805426,0.00022839,7.84268429,0.04369283,2.61E-06,83.6,1.6722,0.043695438
211,OK,,142.564103,263.1127581,15.2776154,121,123.6,121,47.3265353,3.96294202,0.259987612,0.001596476,0.050166432,83.6,1.6722,0.051762909
212,OK,,142.564103,263.1127581,15.2776154,140.5,123.6,140.5,54.953539,0.749769705,1.43417543,0.008475437,0.009231689,83.6,1.6722,0.017707126
213,OK,,142.564103,263.1127581,15.2776154,160,123.6,160,62.5805426,0.000386831,7.66807368,0.042690824,4.42E-06,83.6,1.6722,0.04269524
214,OK,,142.564103,267.2173946,15.5158692,121,123.6,121,47.3265353,4.01412052,0.257234831,0.001577215,0.050730816,83.6,1.6722,0.05230803
215,OK,,142.564103,267.2173946,15.5158692,140.5,123.6,140.5,54.953539,0.787524507,1.4039348,0.008286156,0.009683914,83.6,1.6722,0.01797007
216,OK,,142.564103,267.2173946,15.5158692,160,123.6,160,62.5805426,0.000896001,7.6023332,0.042282182,1.02E-05,83.6,1.6722,0.042292405
217,OK,,142.564103,271.3220328,15.7541231,121,123.6,121,47.3265353,4.06335979,0.256521609,0.001570504,0.051270884,83.6,1.6722,0.052841387
218,OK,,142.564103,271.3220328,15.7541231,140.5,123.6,140.5,54.953539,0.824570107,1.37576892,0.00810957,0.010126419,83.6,1.6722,0.018235989
219,OK,,142.564103,271.3220328,15.7541231,160,123.6,160,62.5805426,0.000427702,7.46513686,0.04148606,4.88E-06,83.6,1.6722,0.041490938
220,OK,,142.564103,275.4266692,15.9923769,121,123.6,121,47.3265353,4.11329848,0.253972081,0.001552585,0.051817242,83.6,1.6722,0.053369827
221,OK,,142.564103,275.4266692,15.9923769,140.5,123.6,140.5,54.953539,0.861659302,1.34888023,0.007940906,0.010568255,83.6,1.6722,0.018509161
222,OK,,142.564103,275.4266692,15.9923769,160,123.6,160,62.5805426,0.000463888,7.3517718,0.040820763,5.29E-06,83.6,1.6722,0.04082605
223,OK,,142.564103,279.5313074,16.2306308,121,123.6,121,47.3265353,4.16248969,0.251551649,0.0015355,0.052352368,83.6,1.6722,0.053887868
224,OK,,142.564103,279.5313074,16.2306308,140.5,123.6,140.5,54.953539,0.899526703,1.32260977,0.007776231,0.011018157,83.6,1.6722,0.018794389
225,OK,,142.564103,279.5313074,16.2306308,160,123.6,160,62.5805426,0.000569974,7.26234247,0.040285946,6.49E-06,83.6,1.6722,0.040292439
226,OK,,142.564103,283.6359439,16.4688846,121,123.6,121,47.3265353,4.2104051,0.249266447,0.001519309,0.052872146,83.6,1.6722,0.054391455
227,OK,,142.564103,283.6359439,16.4688846,140.5,123.6,140.5,54.953539,0.938900507,1.29627146,0.007611631,0.011485296,83.6,1.6722,0.019096927
228,OK,,142.564103,283.6359439,16.4688846,160,123.6,160,62.5805426,0.000527087,7.15172521,0.03963737,6.00E-06,83.6,1.6722,0.039643372
229,OK,,142.564103,287.7405821,16.7071385,121,123.6,121,47.3265353,4.25854419,0.247045027,0.001503539,0.053391751,83.6,1.6722,0.054895289
230,OK,,142.564103,287.7405821,16.7071385,140.5,123.6,140.5,54.953539,0.971138706,1.27651307,0.00748594,0.011865102,83.6,1.6722,0.019351042
231,OK,,142.564103,287.7405821,16.7071385,160,123.6,160,62.5805426,0.000542299,7.10588819,0.039341515,6.17E-06,83.6,1.6722,0.039347687
232,OK,,142.564103,291.8452185,16.9453923,121,123.6,121,47.3265353,4.31208944,0.244465684,0.001485626,0.053973243,83.6,1.6722,0.055458869
233,OK,,142.564103,291.8452185,16.9453923,140.5,123.6,140.5,54.953539,1.01340503,1.25015957,0.00732198,0.012364575,83.6,1.6722,0.019686555
234,OK,,142.564103,291.8452185,16.9453923,160,123.6,160,62.5805426,0.000599871,6.93837932,0.038386658,6.82E-06,83.6,1.6722,0.038393482
235,OK,,142.564103,295.9498567,17.1836462,121,123.6,121,47.3265353,4.3675514,0.241804392,0.001467262,0.054575111,83.6,1.6722,0.056042373
236,OK,,142.564103,295.9498567,17.1836462,140.5,123.6,140.5,54.953539,1.05326414,1.22665255,0.00717508,0.012833896,83.6,1.6722,0.020008976
237,OK,,142.564103,295.9498567,17.1836462,160,123.6,160,62.5805426,0.000626442,6.84349312,0.037826847,7.12E-06,83.6,1.6722,0.037833969
238,OK,,142.564103,300.0544932,17.4219,121,123.6,121,47.3265353,4.41400177,0.239855415,0.001453301,0.055070696,83.6,1.6722,0.056523997
239,OK,,142.564103,300.0544932,17.4219,140.5,123.6,140.5,54.953539,1.0939218,1.20361463,0.007031246,0.01331138,83.6,1.6722,0.020342626
240,OK,,142.564103,300.0544932,17.4219,160,123.6,160,62.5805426,0.000960669,6.73930746,0.037217514,1.09E-05,83.6,1.6722,0.037228431
241,OK,,145.128205,139.97364,8.13,121,123.6,121,47.3265353,2.48357475,0.342981814,0.0022035,0.033025833,83.6,1.6722,0.035229334
242,OK,,145.128205,139.97364,8.13,140.5,123.6,140.5,54.953539,0.011391244,3.04421374,0.018646075,0.000144685,83.6,1.6722,0.01879076
243,OK,,145.128205,139.97364,8.13,160,123.6,160,62.5805426,7.77E-05,10.7994102,0.061740478,9.00E-07,83.6,1.6722,0.061741378
244,OK,,145.128205,144.0782773,8.36825385,121,123.6,121,47.3265353,2.5315614,0.337629211,0.002165826,0.033608528,83.6,1.6722,0.035774354
245,OK,,145.128205,144.0782773,8.36825385,140.5,123.6,140.5,54.953539,0.016473672,2.97002059,0.018178939,0.000209291,83.6,1.6722,0.01838823
246,OK,,145.128205,144.0782773,8.36825385,160,123.6,160,62.5805426,8.09E-05,10.7232522,0.061234792,9.36E-07,83.6,1.6722,0.061235728
247,OK,,145.128205,148.1829145,8.60650769,121,123.6,121,47.3265353,2.57814289,0.332644539,0.002130628,0.034171595,83.6,1.6722,0.036302223
248,OK,,145.128205,148.1829145,8.60650769,140.5,123.6,140.5,54.953539,0.02537894,2.83534735,0.01733785,0.0003222,83.6,1.6722,0.01766005
249,OK,,145.128205,148.1829145,8.60650769,160,123.6,160,62.5805426,8.64E-05,10.5986447,0.06048465,9.99E-07,83.6,1.6722,0.060485649
250,OK,,145.128205,152.2875518,8.84476154,121,123.6,121,47.3265353,2.63126722,0.326892453,0.00209059,0.034815137,83.6,1.6722,0.036905727
251,OK,,145.128205,152.2875518,8.84476154,140.5,123.6,140.5,54.953539,0.033392853,2.75549069,0.01683083,0.000423623,83.6,1.6722,0.017254453
252,OK,,145.128205,152.2875518,8.84476154,160,123.6,160,62.5805426,9.16E-05,10.4861434,0.059793061,1.06E-06,83.6,1.6722,0.059794121
253,OK,,145.128205,156.392189,9.08301538,121,123.6,121,47.3265353,2.67667475,0.322384115,0.002058653,0.035359547,83.6,1.6722,0.0374182
254,OK,,145.128205,156.392189,9.08301538,140.5,123.6,140.5,54.953539,0.043580094,2.67204099,0.016302866,0.000552409,83.6,1.6722,0.016855275
255,OK,,145.128205,156.392189,9.08301538,160,123.6,160,62.5805426,9.61E-05,10.3971455,0.059225413,1.11E-06,83.6,1.6722,0.059226524
256,OK,,145.128205,160.4968263,9.32126923,121,123.6,121,47.3265353,2.72283357,0.317903265,0.002026981,0.035911662,83.6,1.6722,0.037938643
257,OK,,145.128205,160.4968263,9.32126923,140.5,123.6,140.5,54.953539,0.055255625,2.59228509,0.015798777,0.000699847,83.6,1.6722,0.016498624
258,OK,,145.128205,160.4968263,9.32126923,160,123.6,160,62.5805426,0.00010073,10.3081692,0.058656878,1.16E-06,83.6,1.6722,0.058658041
259,OK,,145.128205,164.6014636,9.55952308,121,123.6,121,47.3265353,2.77120571,0.313257833,0.001994348,0.036489848,83.6,1.6722,0.038484196
260,OK,,145.128205,164.6014636,9.55952308,140.5,123.6,140.5,54.953539,0.070041361,2.49830767,0.015209589,0.000886369,83.6,1.6722,0.016095959
261,OK,,145.128205,164.6014636,9.55952308,160,123.6,160,62.5805426,0.000107627,10.1843984,0.057918342,1.24E-06,83.6,1.6722,0.057919585
262,OK,,145.128205,168.7061008,9.79777692,121,123.6,121,47.3265353,2.82044737,0.308649669,0.001962033,0.037076529,83.6,1.6722,0.039038562
263,OK,,145.128205,168.7061008,9.79777692,140.5,123.6,140.5,54.953539,0.082247193,2.43940267,0.014833494,0.001039935,83.6,1.6722,0.015873428
264,OK,,145.128205,168.7061008,9.79777692,160,123.6,160,62.5805426,0.00011454,10.0679218,0.057207903,1.32E-06,83.6,1.6722,0.057209225
265,OK,,145.128205,172.8107386,10.0360308,121,123.6,121,47.3265353,2.86935099,0.304209966,0.001930895,0.037657539,83.6,1.6722,0.039588434
266,OK,,145.128205,172.8107386,10.0360308,140.5,123.6,140.5,54.953539,0.098647328,2.36775416,0.014381376,0.001246174,83.6,1.6722,0.01562755
267,OK,,145.128205,172.8107386,10.0360308,160,123.6,160,62.5805426,0.000120651,9.97095442,0.056599132,1.39E-06,83.6,1.6722,0.056600524
268,OK,,145.128205,176.9153751,10.2742846,121,123.6,121,47.3265353,2.91536887,0.30026966,0.001903008,0.038199852,83.6,1.6722,0.04010286
269,OK,,145.128205,176.9153751,10.2742846,140.5,123.6,140.5,54.953539,0.103103923,2.35483275,0.014284414,0.00130144,83.6,1.6722,0.015585854
270,OK,,145.128205,176.9153751,10.2742846,160,123.6,160,62.5805426,0.000125834,9.89452485,0.056117434,1.45E-06,83.6,1.6722,0.056118886
271,OK,,145.128205,181.0200133,10.5125385,121,123.6,121,47.3265353,2.96595162,0.295868082,0.001872288,0.038798318,83.6,1.6722,0.040670606
272,OK,,145.128205,181.0200133,10.5125385,140.5,123.6,140.5,54.953539,0.133663085,2.23885046,0.013566771,0.001685358,83.6,1.6722,0.015252128
273,OK,,145.128205,181.0200133,10.5125385,160,123.6,160,62.5805426,0.000136028,9.74909894,0.055250495,1.57E-06,83.6,1.6722,0.055252063
274,OK,,145.128205,185.1246497,10.7507923,121,123.6,121,47.3265353,3.01444303,0.291851737,0.001844089,0.0393682,83.6,1.6722,0.041212289
275,OK,,145.128205,185.1246497,10.7507923,140.5,123.6,140.5,54.953539,0.153658598,2.17639651,0.013172845,0.001935583,83.6,1.6722,0.015108428
276,OK,,145.128205,185.1246497,10.7507923,160,123.6,160,62.5805426,0.000142587,9.66303232,0.054712647,1.64E-06,83.6,1.6722,0.054714291
277,OK,,145.128205,189.2292879,10.9890462,121,123.6,121,47.3265353,3.06492483,0.287727133,0.001815277,0.039960566,83.6,1.6722,0.041775843
278,OK,,145.128205,189.2292879,10.9890462,140.5,123.6,140.5,54.953539,0.174652378,2.11709667,0.012798752,0.002197826,83.6,1.6722,0.014996577
279,OK,,145.128205,189.2292879,10.9890462,160,123.6,160,62.5805426,0.000151949,9.54607218,0.0540049,1.75E-06,83.6,1.6722,0.05400665
280,OK,,145.128205,193.3339244,11.2273,121,123.6,121,47.3265353,3.11125871,0.284172736,0.001790166,0.040500208,83.6,1.6722,0.042290373
281,OK,,145.128205,193.3339244,11.2273,140.5,123.6,140.5,54.953539,0.196944543,2.05968177,0.012436855,0.002475817,83.6,1.6722,0.014912671
282,OK,,145.128205,193.3339244,11.2273,160,123.6,160,62.5805426,0.000160482,9.44631147,0.053392551,1.85E-06,83.6,1.6722,0.053394399
283,OK,,145.128205,197.4385609,11.4655538,121,123.6,121,47.3265353,3.16263714,0.280171201,0.001762289,0.041099817,83.6,1.6722,0.042862106
284,OK,,145.128205,197.4385609,11.4655538,140.5,123.6,140.5,54.953539,0.219657333,2.00626703,0.012099784,0.002758481,83.6,1.6722,0.014858266
285,OK,,145.128205,197.4385609,11.4655538,160,123.6,160,62.5805426,0.00016823,9.36097889,0.052860364,1.94E-06,83.6,1.6722,0.0528623
286,OK,,145.128205,201.5431991,11.7038077,121,123.6,121,47.3265353,3.20899709,0.276808097,0.00173853,0.041636218,83.6,1.6722,0.043374748
287,OK,,145.128205,201.5431991,11.7038077,140.5,123.6,140.5,54.953539,0.246367013,1.94791056,0.011733843,0.003090521,83.6,1.6722,0.014824364
288,OK,,145.128205,201.5431991,11.7038077,160,123.6,160,62.5805426,0.000179399,9.24393899,0.052155473,2.06E-06,83.6,1.6722,0.052157536
289,OK,,145.128205,205.6478355,11.9420615,121,123.6,121,47.3265353,3.25753372,0.273312319,0.001713994,0.0421972,83.6,1.6722,0.043911195
290,OK,,145.128205,205.6478355,11.9420615,140.5,123.6,140.5,54.953539,0.26972884,1.90179763,0.01144209,0.003380006,83.6,1.6722,0.014822096
291,OK,,145.128205,205.6478355,11.9420615,160,123.6,160,62.5805426,0.000191632,9.1242739,0.051437144,2.20E-06,83.6,1.6722,0.051439347
292,OK,,145.128205,209.7524737,12.1803154,121,123.6,121,47.3265353,3.30660807,0.26985662,0.001689778,0.042762804,83.6,1.6722,0.044452582
293,OK,,145.128205,209.7524737,12.1803154,140.5,123.6,140.5,54.953539,0.297155153,1.85079269,0.011121708,0.003719516,83.6,1.6722,0.014841224
294,OK,,145.128205,209.7524737,12.1803154,160,123.6,160,62.5805426,0.000201808,9.03154421,0.050867432,2.32E-06,83.6,1.6722,0.050869751
295,OK,,145.128205,213.8571102,12.4185692,121,123.6,121,47.3265353,3.35613279,0.266453075,0.001665952,0.043331761,83.6,1.6722,0.044997713
296,OK,,145.128205,213.8571102,12.4185692,140.5,123.6,140.5,54.953539,0.323640488,1.8054302,0.010835829,0.004046536,83.6,1.6722,0.014882366
297,OK,,145.128205,213.8571102,12.4185692,160,123.6,160,62.5805426,0.000213301,8.93378696,0.050271033,2.45E-06,83.6,1.6722,0.050273482
298,OK,,145.128205,217.9617484,12.6568231,121,123.6,121,47.3265353,3.40675069,0.263024134,0.001642042,0.043912655,83.6,1.6722,0.045554697
299,OK,,145.128205,217.9617484,12.6568231,140.5,123.6,140.5,54.953539,0.352076955,1.75977142,0.010548818,0.004397066,83.6,1.6722,0.014945884
300,OK,,145.128205,217.9617484,12.6568231,160,123.6,160,62.5805426,0.000227799,8.81451601,0.049556557,2.61E-06,83.6,1.6722,0.049559172
301,OK,,145.128205,222.0663848,12.8950769,121,123.6,121,47.3265353,3.4545448,0.259946102,0.001620407,0.044457932,83.6,1.6722,0.046078339
302,OK,,145.128205,222.0663848,12.8950769,140.5,123.6,140.5,54.953539,0.382689544,1.71364089,0.010259733,0.004773841,83.6,1.6722,0.015033574
303,OK,,145.128205,222.0663848,12.8950769,160,123.6,160,62.5805426,0.000237138,8.74331027,0.049099383,2.72E-06,83.6,1.6722,0.049102102
304,OK,,145.128205,226.171023,13.1333308,121,123.6,121,47.3265353,3.50337879,0.256859957,0.001598772,0.045013349,83.6,1.6722,0.046612121
305,OK,,145.128205,226.171023,13.1333308,140.5,123.6,140.5,54.953539,0.410267554,1.67541484,0.0100184,0.005112074,83.6,1.6722,0.015130473
306,OK,,145.128205,226.171023,13.1333308,160,123.6,160,62.5805426,0.000256142,8.61335891,0.048338298,2.94E-06,83.6,1.6722,0.048341236
307,OK,,145.128205,230.2756595,13.3715846,121,123.6,121,47.3265353,3.55276603,0.253802292,0.001577374,0.045573625,83.6,1.6722,0.047150999
308,OK,,145.128205,230.2756595,13.3715846,140.5,123.6,140.5,54.953539,0.443258406,1.63157564,0.009744191,0.00551644,83.6,1.6722,0.015260631
309,OK,,145.128205,230.2756595,13.3715846,160,123.6,160,62.5805426,0.000270557,8.49918768,0.047656798,3.10E-06,83.6,1.6722,0.047659899
310,OK,,145.128205,234.3802977,13.6098385,121,123.6,121,47.3265353,3.60095941,0.250928917,0.001557187,0.046117704,83.6,1.6722,0.047674891
311,Errors,,145.128205,234.3802977,13.6098385,140.5,123.6,140.5,54.953539,0.306592043,1.88402516,0.011222755,0.003822771,83.6,1.6722,0.015045525
312,OK,,145.128205,234.3802977,13.6098385,160,123.6,160,62.5805426,0.000289776,8.39523524,0.047032547,3.32E-06,83.6,1.6722,0.047035866
313,OK,,145.128205,238.4849341,13.8480923,121,123.6,121,47.3265353,3.65224746,0.247021935,0.001530642,0.046696975,83.6,1.6722,0.048227617
314,OK,,145.128205,238.4849341,13.8480923,140.5,123.6,140.5,54.953539,0.505725524,1.55681196,0.00927444,0.006278862,83.6,1.6722,0.015553302
315,OK,,145.128205,238.4849341,13.8480923,160,123.6,160,62.5805426,0.000306522,8.2964998,0.046436796,3.51E-06,83.6,1.6722,0.046440305
316,OK,,145.128205,242.5895723,14.0863462,121,123.6,121,47.3265353,3.7015005,0.244197801,0.001510884,0.047250258,83.6,1.6722,0.048761142
317,OK,,145.128205,242.5895723,14.0863462,140.5,123.6,140.5,54.953539,0.538996784,1.52012356,0.009044543,0.006683758,83.6,1.6722,0.015728301
318,OK,,145.128205,242.5895723,14.0863462,160,123.6,160,62.5805426,0.000335834,8.18160103,0.045754481,3.84E-06,83.6,1.6722,0.045758324
319,OK,,145.128205,246.6942088,14.3246,121,123.6,121,47.3265353,3.74963898,0.241545944,0.001492244,0.047787833,83.6,1.6722,0.049280078
320,OK,,145.128205,246.6942088,14.3246,140.5,123.6,140.5,54.953539,0.573682411,1.48393892,0.008818116,0.007104918,83.6,1.6722,0.015923034
321,OK,,145.128205,246.6942088,14.3246,160,123.6,160,62.5805426,0.000347083,8.07994196,0.04514495,3.97E-06,83.6,1.6722,0.04514892
322,OK,,145.128205,250.7988453,14.5628538,121,123.6,121,47.3265353,3.79954605,0.23880156,0.00147309,0.048345438,83.6,1.6722,0.049818529
323,OK,,145.128205,250.7988453,14.5628538,140.5,123.6,140.5,54.953539,0.609423632,1.44861931,0.008597395,0.007538023,83.6,1.6722,0.016135418
324,OK,,145.128205,250.7988453,14.5628538,160,123.6,160,62.5805426,0.000250774,7.97629562,0.044526427,2.87E-06,83.6,1.6722,0.044529294
325,OK,,145.128205,254.9034835,14.8011077,121,123.6,121,47.3265353,3.84891757,0.236169475,0.001454684,0.048894722,83.6,1.6722,0.050349406
326,OK,,145.128205,254.9034835,14.8011077,140.5,123.6,140.5,54.953539,0.637542393,1.42331183,0.008436475,0.007876836,83.6,1.6722,0.016313311
327,OK,,145.128205,254.9034835,14.8011077,160,123.6,160,62.5805426,0.00038888,7.88428674,0.043971948,4.44E-06,83.6,1.6722,0.043976392
328,OK,,145.128205,259.0081199,15.0393615,121,123.6,121,47.3265353,3.90124269,0.233370541,0.001435291,0.049476955,83.6,1.6722,0.050912247
329,OK,,145.128205,259.0081199,15.0393615,140.5,123.6,140.5,54.953539,0.677213725,1.39127391,0.00823423,0.00835469,83.6,1.6722,0.01658892
330,OK,,145.128205,259.0081199,15.0393615,160,123.6,160,62.5805426,0.000395403,7.85689346,0.043768788,4.52E-06,83.6,1.6722,0.043773303
331,OK,,145.128205,263.1127581,15.2776154,121,123.6,121,47.3265353,3.9505315,0.230875656,0.001417835,0.050021473,83.6,1.6722,0.051439307
