HEATER2_output_T_SP,air2_SP,acidgas_Fm,AIRFLOW _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,ACIDGAS _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,H2S _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,SO2OUT _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,H2SOUT _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,B35_H2S,B35_SO2,acidgas_T,acidgas_P,Total_S
197.894737,16.4438053,155.894737,123.6,155.894737,60.9748576,0.013692394,5.53312477,0.031090177,0.000158804,84.6,1.672195,0.031248981
197.894737,16.4438053,157.947368,123.6,157.947368,61.7777001,0.009350886,6.33647552,0.035362978,0.000107454,84.6,1.672195,0.035470432
197.894737,16.4438053,160,123.6,160,62.5805426,0.006559391,7.16265317,0.039700732,7.47E-05,84.6,1.672195,0.039775432
197.894737,16.9328526,121,123.6,121,47.3265353,4.27356623,0.171923267,0.001045065,0.053533166,84.6,1.672195,0.054578231
197.894737,16.9328526,123.052632,123.6,123.052632,48.1293778,3.88617103,0.197048842,0.001193935,0.04859855,84.6,1.672195,0.049792485
197.894737,16.9328526,125.105263,123.6,125.105263,48.9322203,3.50146598,0.227110829,0.001371495,0.043709133,84.6,1.672195,0.045080628
197.894737,16.9328526,127.157895,123.6,127.157895,49.7350628,3.11796037,0.26354451,0.001586035,0.038848783,84.6,1.672195,0.040434818
197.894737,16.9328526,129.210526,123.6,129.210526,50.5379053,2.74374373,0.307564358,0.001844339,0.034114375,84.6,1.672195,0.035958714
197.894737,16.9328526,131.263158,123.6,131.263158,51.3407478,2.37175414,0.362200552,0.002163963,0.029424291,84.6,1.672195,0.031588254
197.894737,16.9328526,133.315789,123.6,133.315789,52.1435902,2.00804556,0.434719239,0.002586785,0.024849078,84.6,1.672195,0.027435863
197.894737,16.9328526,135.368421,123.6,135.368421,52.9464327,1.65047706,0.521355567,0.003090018,0.020371402,84.6,1.672195,0.02346142
197.894737,16.9328526,137.421053,123.6,137.421053,53.7492752,1.30809905,0.636681067,0.003757937,0.016098361,84.6,1.672195,0.019856298
197.894737,16.9328526,139.473684,123.6,139.473684,54.5521177,0.984992185,0.7923886,0.004656704,0.012081627,84.6,1.672195,0.016738331
197.894737,16.9328526,141.526316,123.6,141.526316,55.3549602,0.691100401,1.00564426,0.005882852,0.008443647,84.6,1.672195,0.014326499
197.894737,16.9328526,143.578947,123.6,143.578947,56.1578027,0.445909242,1.29954259,0.007564858,0.005421678,84.6,1.672195,0.012986536
197.894737,16.9328526,145.631579,123.6,145.631579,56.9606452,0.245206055,1.74150109,0.010081,0.002962677,84.6,1.672195,0.013043677
197.894737,16.9328526,147.684211,123.6,147.684211,57.7634877,0.128902107,2.30217377,0.013251971,0.001547032,84.6,1.672195,0.014799003
197.894737,16.9328526,149.736842,123.6,149.736842,58.5663301,0.06942394,2.99828145,0.017150948,0.000826299,84.6,1.672195,0.017977247
197.894737,16.9328526,151.789474,123.6,151.789474,59.3691726,0.039425893,3.74806604,0.021301302,0.000465135,84.6,1.672195,0.021766437
197.894737,16.9328526,153.842105,123.6,153.842105,60.1720151,0.024163725,4.52804094,0.025564465,0.000282508,84.6,1.672195,0.025846973
197.894737,16.9328526,155.894737,123.6,155.894737,60.9748576,0.015600857,5.33294351,0.029907146,0.000180735,84.6,1.672195,0.030087881
197.894737,16.9328526,157.947368,123.6,157.947368,61.7777001,0.010509603,6.14580131,0.034232941,0.000120641,84.6,1.672195,0.034353582
197.894737,16.9328526,160,123.6,160,62.5805426,0.007364861,6.95790772,0.03849378,8.38E-05,84.6,1.672195,0.03857758
197.894737,17.4219,121,123.6,121,47.3265353,4.37603989,0.168551742,0.001021466,0.054637245,84.6,1.672195,0.055658711
197.894737,17.4219,123.052632,123.6,123.052632,48.1293778,3.99208997,0.19272889,0.001164239,0.04975729,84.6,1.672195,0.050921529
197.894737,17.4219,125.105263,123.6,125.105263,48.9322203,3.60403483,0.221899973,0.001336034,0.044843355,84.6,1.672195,0.046179389
197.894737,17.4219,127.157895,123.6,127.157895,49.7350628,3.22524269,0.256629497,0.001539843,0.040052289,84.6,1.672195,0.041592132
197.894737,17.4219,129.210526,123.6,129.210526,50.5379053,2.84311216,0.299390136,0.001790089,0.03523811,84.6,1.672195,0.037028199
197.894737,17.4219,131.263158,123.6,131.263158,51.3407478,2.47700807,0.353019646,0.00210261,0.030626983,84.6,1.672195,0.032729593
197.894737,17.4219,133.315789,123.6,133.315789,52.1435902,2.10528436,0.420664729,0.002496036,0.025971954,84.6,1.672195,0.02846799
197.894737,17.4219,135.368421,123.6,135.368421,52.9464327,1.74360961,0.50282442,0.002971848,0.021456424,84.6,1.672195,0.024428272
197.894737,17.4219,137.421053,123.6,137.421053,53.7492752,1.40185722,0.609966541,0.003590346,0.017200774,84.6,1.672195,0.02079112
197.894737,17.4219,139.473684,123.6,139.473684,54.5521177,1.07524661,0.753683739,0.004417326,0.013150519,84.6,1.672195,0.017567845
197.894737,17.4219,141.526316,123.6,141.526316,55.3549602,0.769912819,0.9512247,0.005550005,0.009381481,84.6,1.672195,0.014931486
197.894737,17.4219,143.578947,123.6,143.578947,56.1578027,0.505274005,1.22754859,0.007127915,0.006129347,84.6,1.672195,0.013257262
197.894737,17.4219,145.631579,123.6,145.631579,56.9606452,0.296054519,1.61396158,0.009323035,0.003571574,84.6,1.672195,0.012894609
197.894737,17.4219,147.684211,123.6,147.684211,57.7634877,0.156348793,2.14612882,0.01232661,0.001873346,84.6,1.672195,0.014199956
197.894737,17.4219,149.736842,123.6,149.736842,58.5663301,0.082179985,2.81077893,0.016045092,0.000976799,84.6,1.672195,0.017021891
197.894737,17.4219,151.789474,123.6,151.789474,59.3691726,0.046545951,3.54350317,0.02009878,0.000548464,84.6,1.672195,0.020647244
197.894737,17.4219,153.842105,123.6,153.842105,60.1720151,0.028165659,4.32510434,0.024370812,0.000328914,84.6,1.672195,0.024699726
197.894737,17.4219,155.894737,123.6,155.894737,60.9748576,0.01804345,5.11491216,0.028630223,0.000208803,84.6,1.672195,0.028839026
197.894737,17.4219,157.947368,123.6,157.947368,61.7777001,0.012002981,5.92937354,0.032965871,0.000137637,84.6,1.672195,0.033103508
197.894737,17.4219,160,123.6,160,62.5805426,0.008308193,6.74869031,0.037267165,9.44E-05,84.6,1.672195,0.037361565
203.157895,8.13,121,123.6,121,47.3265353,2.46104218,0.293674449,0.001886957,0.032741893,84.6,1.672195,0.03462885
203.157895,8.13,123.052632,123.6,123.052632,48.1293778,2.09098299,0.348471657,0.002230526,0.027754771,84.6,1.672195,0.029985297
203.157895,8.13,125.105263,123.6,125.105263,48.9322203,1.73069396,0.418382274,0.002667386,0.022913806,84.6,1.672195,0.025581192
203.157895,8.13,127.157895,123.6,127.157895,49.7350628,1.37590801,0.513023114,0.003257223,0.018166646,84.6,1.672195,0.021423869
203.157895,8.13,129.210526,123.6,129.210526,50.5379053,1.03930969,0.639524696,0.004042713,0.013679016,84.6,1.672195,0.017721729
203.157895,8.13,131.263158,123.6,131.263158,51.3407478,0.729662538,0.817628775,0.005144687,0.009567486,84.6,1.672195,0.014712173
203.157895,8.13,133.315789,123.6,133.315789,52.1435902,0.458496577,1.08095999,0.006767684,0.005984362,84.6,1.672195,0.012752046
203.157895,8.13,135.368421,123.6,135.368421,52.9464327,0.251930055,1.47157105,0.009162614,0.003268834,84.6,1.672195,0.012431448
203.157895,8.13,137.421053,123.6,137.421053,53.7492752,0.124406665,2.02819705,0.012551306,0.001602121,84.6,1.672195,0.014153427
203.157895,8.13,139.473684,123.6,139.473684,54.5521177,0.063377299,2.71535835,0.016692904,0.00080902,84.6,1.672195,0.017501924
203.157895,8.13,141.526316,123.6,141.526316,55.3549602,0.033850685,3.46624969,0.021162895,0.000428065,84.6,1.672195,0.02159096
203.157895,8.13,143.578947,123.6,143.578947,56.1578027,0.019588152,4.27039898,0.02588233,0.000245201,84.6,1.672195,0.026127531
203.157895,8.13,145.631579,123.6,145.631579,56.9606452,0.012439337,5.04966599,0.030395944,0.000154275,84.6,1.672195,0.030550219
203.157895,8.13,147.684211,123.6,147.684211,57.7634877,0.008156511,5.86055994,0.035022918,0.000100173,84.6,1.672195,0.035123091
203.157895,8.13,149.736842,123.6,149.736842,58.5663301,0.005563549,6.67923024,0.039624429,6.77E-05,84.6,1.672195,0.039692129
203.157895,8.13,151.789474,123.6,151.789474,59.3691726,0.003927021,7.50191671,0.044179724,4.73E-05,84.6,1.672195,0.044227024
203.157895,8.13,153.842105,123.6,153.842105,60.1720151,0.002867806,8.32623346,0.048673312,3.42E-05,84.6,1.672195,0.048707512
203.157895,8.13,155.894737,123.6,155.894737,60.9748576,0.002088701,9.18566331,0.05329264,2.47E-05,84.6,1.672195,0.05331734
203.157895,8.13,157.947368,123.6,157.947368,61.7777001,0.001629769,9.9619845,0.057379773,1.91E-05,84.6,1.672195,0.057398873
203.157895,8.13,160,123.6,160,62.5805426,0.00124979,10.8122412,0.061808444,1.45E-05,84.6,1.672195,0.061822944
203.157895,8.61904737,121,123.6,121,47.3265353,2.56103075,0.285111212,0.001826231,0.033956247,84.6,1.672195,0.035782478
203.157895,8.61904737,123.052632,123.6,123.052632,48.1293778,2.18709053,0.337542386,0.002153938,0.028934343,84.6,1.672195,0.031088281
203.157895,8.61904737,125.105263,123.6,125.105263,48.9322203,1.80283,0.407216408,0.002588457,0.023800736,84.6,1.672195,0.026389193
203.157895,8.61904737,127.157895,123.6,127.157895,49.7350628,1.46998855,0.49201904,0.003114554,0.019346192,84.6,1.672195,0.022460746
203.157895,8.61904737,129.210526,123.6,129.210526,50.5379053,1.12879017,0.609273669,0.003840245,0.014810456,84.6,1.672195,0.018650701
203.157895,8.61904737,131.263158,123.6,131.263158,51.3407478,0.810330693,0.773034467,0.004850305,0.010594199,84.6,1.672195,0.015444504
203.157895,8.61904737,133.315789,123.6,133.315789,52.1435902,0.531567487,1.00722103,0.00628891,0.006919171,84.6,1.672195,0.013208081
203.157895,8.61904737,135.368421,123.6,135.368421,52.9464327,0.30362478,1.36067541,0.008450578,0.003930625,84.6,1.672195,0.012381203
203.157895,8.61904737,137.421053,123.6,137.421053,53.7492752,0.153775135,1.8707286,0.01154942,0.00197673,84.6,1.672195,0.01352615
203.157895,8.61904737,139.473684,123.6,139.473684,54.5521177,0.076300469,2.52699217,0.015500269,0.000972551,84.6,1.672195,0.01647282
203.157895,8.61904737,141.526316,123.6,141.526316,55.3549602,0.040411849,3.51348131,0.021225388,0.00051031,84.6,1.672195,0.021735698
203.157895,8.61904737,143.578947,123.6,143.578947,56.1578027,0.023258113,4.05548348,0.024534219,0.000290917,84.6,1.672195,0.024825136
203.157895,8.61904737,145.631579,123.6,145.631579,56.9606452,0.014342479,4.8521225,0.029145916,0.000177664,84.6,1.672195,0.02932358
203.157895,8.61904737,147.684211,123.6,147.684211,57.7634877,0.008996926,5.71275403,0.034048877,0.000110246,84.6,1.672195,0.034159123
203.157895,8.61904737,149.736842,123.6,149.736842,58.5663301,0.006352053,6.46409518,0.038273496,7.72E-05,84.6,1.672195,0.038350696
203.157895,8.61904737,151.789474,123.6,151.789474,59.3691726,0.004516339,7.25994049,0.042676391,5.43E-05,84.6,1.672195,0.042730691
203.157895,8.61904737,153.842105,123.6,153.842105,60.1720151,0.003225529,8.10279649,0.04727892,3.84E-05,84.6,1.672195,0.04731732
203.157895,8.61904737,155.894737,123.6,155.894737,60.9748576,0.002290494,9.00884364,0.05213776,2.70E-05,84.6,1.672195,0.05216476
203.157895,8.61904737,157.947368,123.6,157.947368,61.7777001,0.001813961,9.74788752,0.056043863,2.12E-05,84.6,1.672195,0.056065063
203.157895,8.61904737,160,123.6,160,62.5805426,0.001467747,10.5810948,0.060383581,1.70E-05,84.6,1.672195,0.060400581
203.157895,9.10809474,121,123.6,121,47.3265353,2.66045521,0.277042073,0.001769025,0.035154986,84.6,1.672195,0.036924011
203.157895,9.10809474,123.052632,123.6,123.052632,48.1293778,2.28906884,0.326667425,0.002078117,0.030180045,84.6,1.672195,0.032258162
203.157895,9.10809474,125.105263,123.6,125.105263,48.9322203,1.9187481,0.390164515,0.00247245,0.025238701,84.6,1.672195,0.027711151
203.157895,9.10809474,127.157895,123.6,127.157895,49.7350628,1.56221644,0.471715144,0.002977137,0.020494352,84.6,1.672195,0.023471489
203.157895,9.10809474,129.210526,123.6,129.210526,50.5379053,1.21715112,0.582445228,0.003660416,0.015920361,84.6,1.672195,0.019580777
203.157895,9.10809474,131.263158,123.6,131.263158,51.3407478,0.891205329,0.733792983,0.004590981,0.011617423,84.6,1.672195,0.016208404
203.157895,9.10809474,133.315789,123.6,133.315789,52.1435902,0.601536047,0.947782491,0.005901516,0.007808824,84.6,1.672195,0.01371034
203.157895,9.10809474,135.368421,123.6,135.368421,52.9464327,0.358235578,1.26655586,0.007845491,0.004626593,84.6,1.672195,0.012472084
203.157895,9.10809474,137.421053,123.6,137.421053,53.7492752,0.189236872,1.72561636,0.010627816,0.002427813,84.6,1.672195,0.013055629
203.157895,9.10809474,139.473684,123.6,139.473684,54.5521177,0.093182127,2.35850469,0.014433649,0.001185864,84.6,1.672195,0.015619513
203.157895,9.10809474,141.526316,123.6,141.526316,55.3549602,0.049346671,3.07714319,0.018705671,0.000622329,84.6,1.672195,0.019328
203.157895,9.10809474,143.578947,123.6,143.578947,56.1578027,0.026039613,3.9173058,0.023629063,0.000324829,84.6,1.672195,0.023953892
203.157895,9.10809474,145.631579,123.6,145.631579,56.9606452,0.016861592,4.63202523,0.027767434,0.000208618,84.6,1.672195,0.027976052
203.157895,9.10809474,147.684211,123.6,147.684211,57.7634877,0.010821495,5.43646934,0.032357359,0.000132587,84.6,1.672195,0.032489946
203.157895,9.10809474,149.736842,123.6,149.736842,58.5663301,0.006945758,6.26958473,0.037041625,8.43E-05,84.6,1.672195,0.037125925
203.157895,9.10809474,151.789474,123.6,151.789474,59.3691726,0.005064936,7.06460074,0.041444773,6.09E-05,84.6,1.672195,0.041505673
203.157895,9.10809474,153.842105,123.6,153.842105,60.1720151,0.003620846,7.89420996,0.045973598,4.31E-05,84.6,1.672195,0.046016698
203.157895,9.10809474,155.894737,123.6,155.894737,60.9748576,0.002652181,8.72982911,0.050460929,3.13E-05,84.6,1.672195,0.050492229
203.157895,9.10809474,157.947368,123.6,157.947368,61.7777001,0.002010592,9.54361028,0.054767858,2.35E-05,84.6,1.672195,0.054791358
203.157895,9.10809474,160,123.6,160,62.5805426,0.001548629,10.3656019,0.059046046,1.79E-05,84.6,1.672195,0.059063946
203.157895,9.59714211,121,123.6,121,47.3265353,2.76107214,0.269381194,0.001714764,0.036360826,84.6,1.672195,0.03807559
203.157895,9.59714211,123.052632,123.6,123.052632,48.1293778,2.3856977,0.317035029,0.002010663,0.031350279,84.6,1.672195,0.033360942
203.157895,9.59714211,125.105263,123.6,125.105263,48.9322203,2.01945723,0.376597488,0.002379234,0.026474352,84.6,1.672195,0.028853586
203.157895,9.59714211,127.157895,123.6,127.157895,49.7350628,1.65702426,0.453918311,0.002856276,0.021668059,84.6,1.672195,0.024524335
203.157895,9.59714211,129.210526,123.6,129.210526,50.5379053,1.29900118,0.559924621,0.003508638,0.016940568,84.6,1.672195,0.020449206
203.157895,9.59714211,131.263158,123.6,131.263158,51.3407478,0.980954651,0.695254408,0.004337428,0.012748094,84.6,1.672195,0.017085522
203.157895,9.59714211,133.315789,123.6,133.315789,52.1435902,0.680229939,0.890422252,0.005529048,0.008805376,84.6,1.672195,0.014334424
203.157895,9.59714211,135.368421,123.6,135.368421,52.9464327,0.419544722,1.17995061,0.007289831,0.005405007,84.6,1.672195,0.012694838
203.157895,9.59714211,137.421053,123.6,137.421053,53.7492752,0.227552316,1.60316631,0.009849322,0.002913569,84.6,1.672195,0.012762891
203.157895,9.59714211,139.473684,123.6,139.473684,54.5521177,0.115075623,2.17886253,0.013304078,0.001462095,84.6,1.672195,0.014766173
203.157895,9.59714211,141.526316,123.6,141.526316,55.3549602,0.059975039,2.87788493,0.017456554,0.000755313,84.6,1.672195,0.018211867
203.157895,9.59714211,143.578947,123.6,143.578947,56.1578027,0.032244651,3.66195418,0.022054319,0.000402081,84.6,1.672195,0.0224564
203.157895,9.59714211,145.631579,123.6,145.631579,56.9606452,0.01965783,4.42680532,0.026482326,0.000242922,84.6,1.672195,0.026725248
203.157895,9.59714211,147.684211,123.6,147.684211,57.7634877,0.012519154,5.22437165,0.031033032,0.000153218,84.6,1.672195,0.03118625
203.157895,9.59714211,149.736842,123.6,149.736842,58.5663301,0.008274334,6.04458077,0.035647741,0.000100289,84.6,1.672195,0.03574803
203.157895,9.59714211,151.789474,123.6,151.789474,59.3691726,0.005759434,6.848741,0.040100283,6.91E-05,84.6,1.672195,0.040169383
203.157895,9.59714211,153.842105,123.6,153.842105,60.1720151,0.004091506,7.67577255,0.044617183,4.86E-05,84.6,1.672195,0.044665783
203.157895,9.59714211,155.894737,123.6,155.894737,60.9748576,0.003011163,8.49097717,0.048995592,3.55E-05,84.6,1.672195,0.049031092
203.157895,9.59714211,157.947368,123.6,157.947368,61.7777001,0.002245434,9.32561754,0.053419743,2.62E-05,84.6,1.672195,0.053445943
203.157895,9.59714211,160,123.6,160,62.5805426,0.001720915,10.1483417,0.057707371,1.99E-05,84.6,1.672195,0.057727271
203.157895,10.0861895,121,123.6,121,47.3265353,2.85968476,0.262291965,0.001664465,0.037533376,84.6,1.672195,0.039197841
203.157895,10.0861895,123.052632,123.6,123.052632,48.1293778,2.48333784,0.307876336,0.001946597,0.032525265,84.6,1.672195,0.034471862
203.157895,10.0861895,125.105263,123.6,125.105263,48.9322203,2.11468909,0.364683313,0.002297001,0.027632741,84.6,1.672195,0.029929742
203.157895,10.0861895,127.157895,123.6,127.157895,49.7350628,1.75395374,0.43714311,0.002742505,0.022860853,84.6,1.672195,0.025603358
203.157895,10.0861895,129.210526,123.6,129.210526,50.5379053,1.40251119,0.533854087,0.003335414,0.018229249,84.6,1.672195,0.021564663
203.157895,10.0861895,131.263158,123.6,131.263158,51.3407478,1.06771152,0.662248938,0.004119683,0.013833653,84.6,1.672195,0.017953336
203.157895,10.0861895,133.315789,123.6,133.315789,52.1435902,0.750788144,0.845926234,0.005238168,0.009692488,84.6,1.672195,0.014930656
203.157895,10.0861895,135.368421,123.6,135.368421,52.9464327,0.485197947,1.10307929,0.006796804,0.006234833,84.6,1.672195,0.013031637
203.157895,10.0861895,137.421053,123.6,137.421053,53.7492752,0.274250953,1.48527485,0.00910229,0.003503917,84.6,1.672195,0.012606207
203.157895,10.0861895,139.473684,123.6,139.473684,54.5521177,0.137868143,2.03512092,0.012393916,0.001747664,84.6,1.672195,0.01414158
203.157895,10.0861895,141.526316,123.6,141.526316,55.3549602,0.071377043,2.69935933,0.016337269,0.000897617,84.6,1.672195,0.017234886
203.157895,10.0861895,143.578947,123.6,143.578947,56.1578027,0.038535811,3.45963902,0.020796411,0.000480161,84.6,1.672195,0.021276572
203.157895,10.0861895,145.631579,123.6,145.631579,56.9606452,0.023016463,4.22412642,0.025217297,0.000284077,84.6,1.672195,0.025501374
203.157895,10.0861895,147.684211,123.6,147.684211,57.7634877,0.014434721,5.02140757,0.029767008,0.000176455,84.6,1.672195,0.029943463
203.157895,10.0861895,149.736842,123.6,149.736842,58.5663301,0.009464911,5.83602893,0.034349259,0.000114589,84.6,1.672195,0.034463848
203.157895,10.0861895,151.789474,123.6,151.789474,59.3691726,0.006388783,6.67655006,0.039006103,7.66E-05,84.6,1.672195,0.039082703
203.157895,10.0861895,153.842105,123.6,153.842105,60.1720151,0.004614071,7.46358822,0.043301043,5.48E-05,84.6,1.672195,0.043355843
203.157895,10.0861895,155.894737,123.6,155.894737,60.9748576,0.003357294,8.28065948,0.047694453,3.95E-05,84.6,1.672195,0.047733953
203.157895,10.0861895,157.947368,123.6,157.947368,61.7777001,0.00249799,9.11757283,0.052131276,2.91E-05,84.6,1.672195,0.052160376
203.157895,10.0861895,160,123.6,160,62.5805426,0.001836427,10.0175344,0.056814872,2.12E-05,84.6,1.672195,0.056836072
203.157895,10.5752368,121,123.6,121,47.3265353,2.96243112,0.255280881,0.001614943,0.038749061,84.6,1.672195,0.040364004
203.157895,10.5752368,123.052632,123.6,123.052632,48.1293778,2.58382443,0.298988049,0.001884601,0.033727741,84.6,1.672195,0.035612342
203.157895,10.5752368,125.105263,123.6,125.105263,48.9322203,2.21347719,0.353108461,0.00221736,0.028827938,84.6,1.672195,0.031045298
203.157895,10.5752368,127.157895,123.6,127.157895,49.7350628,1.85050928,0.421703929,0.002637747,0.024041057,84.6,1.672195,0.026678804
203.157895,10.5752368,129.210526,123.6,129.210526,50.5379053,1.49477232,0.511314395,0.003185232,0.019367347,84.6,1.672195,0.022552579
203.157895,10.5752368,131.263158,123.6,131.263158,51.3407478,1.15567587,0.632249579,0.003921767,0.014927832,84.6,1.672195,0.018849599
203.157895,10.5752368,133.315789,123.6,133.315789,52.1435902,0.840790604,0.79607451,0.004915687,0.010821462,84.6,1.672195,0.015737149
203.157895,10.5752368,135.368421,123.6,135.368421,52.9464327,0.552024935,1.03713554,0.006373319,0.007075206,84.6,1.672195,0.013448525
203.157895,10.5752368,137.421053,123.6,137.421053,53.7492752,0.327784539,1.37749547,0.008420433,0.004178297,84.6,1.672195,0.01259873
203.157895,10.5752368,139.473684,123.6,139.473684,54.5521177,0.16954854,1.8752769,0.011396721,0.00214662,84.6,1.672195,0.013543341
203.157895,10.5752368,141.526316,123.6,141.526316,55.3549602,0.086168458,2.53045375,0.015280549,0.001081997,84.6,1.672195,0.016362546
203.157895,10.5752368,143.578947,123.6,143.578947,56.1578027,0.046759674,3.24661916,0.019475058,0.000581862,84.6,1.672195,0.02005692
203.157895,10.5752368,145.631579,123.6,145.631579,56.9606452,0.027288213,4.0081785,0.023877974,0.000336353,84.6,1.672195,0.024214327
203.157895,10.5752368,147.684211,123.6,147.684211,57.7634877,0.016636496,4.82304517,0.028531662,0.000203125,84.6,1.672195,0.028734787
203.157895,10.5752368,149.736842,123.6,149.736842,58.5663301,0.01087298,5.62463664,0.033039269,0.000131486,84.6,1.672195,0.033170755
203.157895,10.5752368,151.789474,123.6,151.789474,59.3691726,0.007354409,6.43989806,0.037558809,8.81E-05,84.6,1.672195,0.037646909
203.157895,10.5752368,153.842105,123.6,153.842105,60.1720151,0.005225267,7.26021285,0.042039501,6.20E-05,84.6,1.672195,0.042101501
203.157895,10.5752368,155.894737,123.6,155.894737,60.9748576,0.003802016,8.0579402,0.046326004,4.47E-05,84.6,1.672195,0.046370704
203.157895,10.5752368,157.947368,123.6,157.947368,61.7777001,0.002764056,8.92060608,0.050908617,3.22E-05,84.6,1.672195,0.050940817
203.157895,10.5752368,160,123.6,160,62.5805426,0.002107659,9.73648176,0.055159151,2.43E-05,84.6,1.672195,0.055183451
203.157895,11.0642842,121,123.6,121,47.3265353,3.06120727,0.248910219,0.001569772,0.039907352,84.6,1.672195,0.041477124
203.157895,11.0642842,123.052632,123.6,123.052632,48.1293778,2.68336139,0.290694068,0.00182671,0.034910191,84.6,1.672195,0.036736901
203.157895,11.0642842,125.105263,123.6,125.105263,48.9322203,2.31151921,0.342359073,0.002143355,0.030005777,84.6,1.672195,0.032149132
203.157895,11.0642842,127.157895,123.6,127.157895,49.7350628,1.94487441,0.407713261,0.002542635,0.025186068,84.6,1.672195,0.027728703
203.157895,11.0642842,129.210526,123.6,129.210526,50.5379053,1.58870656,0.491726257,0.00305421,0.020519124,84.6,1.672195,0.023573334
203.157895,11.0642842,131.263158,123.6,131.263158,51.3407478,1.24539522,0.60465551,0.003739803,0.016037342,84.6,1.672195,0.019777145
203.157895,11.0642842,133.315789,123.6,133.315789,52.1435902,0.922694952,0.756514381,0.004658299,0.011841179,84.6,1.672195,0.016499478
203.157895,11.0642842,135.368421,123.6,135.368421,52.9464327,0.627971687,0.97321203,0.005964324,0.00802648,84.6,1.672195,0.013990804
203.157895,11.0642842,137.421053,123.6,137.421053,53.7492752,0.379139278,1.2930645,0.007883894,0.004821915,84.6,1.672195,0.012705809
203.157895,11.0642842,139.473684,123.6,139.473684,54.5521177,0.206262248,1.73785615,0.010536242,0.00260637,84.6,1.672195,0.013142612
203.157895,11.0642842,141.526316,123.6,141.526316,55.3549602,0.106198924,2.34142152,0.014107762,0.001331412,84.6,1.672195,0.015439174
203.157895,11.0642842,143.578947,123.6,143.578947,56.1578027,0.057040572,3.05678253,0.018296675,0.000708809,84.6,1.672195,0.019005484
203.157895,11.0642842,145.631579,123.6,145.631579,56.9606452,0.032042091,3.81783628,0.02269693,0.000394486,84.6,1.672195,0.023091416
203.157895,11.0642842,147.684211,123.6,147.684211,57.7634877,0.018597294,4.66819103,0.027555251,0.000226781,84.6,1.672195,0.027782032
203.157895,11.0642842,149.736842,123.6,149.736842,58.5663301,0.012518883,5.41338789,0.031734905,0.000151212,84.6,1.672195,0.031886117
203.157895,11.0642842,151.789474,123.6,151.789474,59.3691726,0.008188431,6.27187989,0.036502677,9.80E-05,84.6,1.672195,0.036600677
203.157895,11.0642842,153.842105,123.6,153.842105,60.1720151,0.005864598,7.04784761,0.0407315,6.95E-05,84.6,1.672195,0.040801
203.157895,11.0642842,155.894737,123.6,155.894737,60.9748576,0.004095175,7.93078565,0.045477129,4.80E-05,84.6,1.672195,0.045525129
203.157895,11.0642842,157.947368,123.6,157.947368,61.7777001,0.003119874,8.68859297,0.0494959,3.63E-05,84.6,1.672195,0.0495322
203.157895,11.0642842,160,123.6,160,62.5805426,0.002367362,9.50226668,0.053742231,2.73E-05,84.6,1.672195,0.053769531
203.157895,11.5533316,121,123.6,121,47.3265353,3.16267563,0.242680685,0.001525752,0.041090994,84.6,1.672195,0.042616746
203.157895,11.5533316,123.052632,123.6,123.052632,48.1293778,2.78498477,0.28264734,0.001770705,0.036110549,84.6,1.672195,0.037881254
203.157895,11.5533316,125.105263,123.6,125.105263,48.9322203,2.4126894,0.331934575,0.0020718,0.031214668,84.6,1.672195,0.033286468
203.157895,11.5533316,127.157895,123.6,127.157895,49.7350628,2.04252814,0.394206552,0.002451068,0.026364713,84.6,1.672195,0.028815781
203.157895,11.5533316,129.210526,123.6,129.210526,50.5379053,1.68378034,0.473478862,0.002932233,0.021677872,84.6,1.672195,0.024610105
203.157895,11.5533316,131.263158,123.6,131.263158,51.3407478,1.33594854,0.579405857,0.003573306,0.017150514,84.6,1.672195,0.02072382
203.157895,11.5533316,133.315789,123.6,133.315789,52.1435902,1.00689522,0.720349198,0.004423128,0.012883843,84.6,1.672195,0.017306971
203.157895,11.5533316,135.368421,123.6,135.368421,52.9464327,0.705514959,0.917294852,0.005606325,0.008992583,84.6,1.672195,0.014598908
203.157895,11.5533316,137.421053,123.6,137.421053,53.7492752,0.445141035,1.20284321,0.007314828,0.005647089,84.6,1.672195,0.012961917
203.157895,11.5533316,139.473684,123.6,139.473684,54.5521177,0.250064984,1.61224381,0.009750879,0.003153325,84.6,1.672195,0.012904204
203.157895,11.5533316,141.526316,123.6,141.526316,55.3549602,0.127675022,2.17748548,0.013090144,0.001598055,84.6,1.672195,0.014688199
203.157895,11.5533316,143.578947,123.6,143.578947,56.1578027,0.068107102,2.86834404,0.017131575,0.000845141,84.6,1.672195,0.017976716
203.157895,11.5533316,145.631579,123.6,145.631579,56.9606452,0.003975043,6.8561659,0.039831533,4.74E-05,84.6,1.672195,0.039878933
203.157895,11.5533316,147.684211,123.6,147.684211,57.7634877,0.022683963,4.40308392,0.025941542,0.0002763,84.6,1.672195,0.026217842
